timestamp,road_id,vehicle_count,average_speed,congestion_level,pm25_concentration,no2_concentration,aqi_label,temperature_c,rainfall_mm,visibility_km,hour,day_type,ai_predicted_speed
2026-05-16 20:00:00,ROAD_002,543,37.0,Medium,32.8,31.9,Moderate,19.0,0.0,8.7,20,Weekend,37.59979999999999
2026-05-16 20:00:00,ROAD_003,451,58.4,Low,29.3,28.6,Good,19.0,0.0,8.7,20,Weekend,56.19699999999995
2026-05-16 21:00:00,ROAD_001,421,37.4,Medium,30.1,25.1,Moderate,15.6,0.0,9.7,21,Weekend,39.50400000000003
2026-05-16 21:00:00,ROAD_002,374,44.2,Low,37.0,25.5,Moderate,15.6,0.0,9.7,21,Weekend,42.53199999999995
2026-05-16 21:00:00,ROAD_003,384,53.2,Low,26.2,28.9,Good,15.6,0.0,9.7,21,Weekend,52.937999999999946
2026-05-16 22:00:00,ROAD_001,455,41.9,Low,28.0,22.3,Good,14.3,0.0,9.6,22,Weekend,44.47787500000005
2026-05-16 22:00:00,ROAD_002,379,41.6,Low,32.5,26.3,Moderate,14.3,0.0,9.6,22,Weekend,41.32699999999996
2026-05-16 22:00:00,ROAD_003,289,54.8,Low,27.0,18.9,Good,14.3,0.0,9.6,22,Weekend,54.30200000000004
2026-05-16 23:00:00,ROAD_001,349,46.0,Low,30.1,18.8,Moderate,15.6,0.0,9.4,23,Weekend,43.799000000000014
2026-05-16 23:00:00,ROAD_002,269,41.5,Low,25.7,24.3,Good,15.6,0.0,9.4,23,Weekend,41.905
2026-05-16 23:00:00,ROAD_003,207,56.3,Low,21.0,16.2,Good,15.6,0.0,9.4,23,Weekend,55.76100000000007
2026-05-17 00:00:00,ROAD_001,331,42.4,Low,28.9,23.7,Good,15.2,0.0,9.9,0,Weekend,41.24800000000005
2026-05-17 00:00:00,ROAD_002,335,39.4,Low,35.5,22.6,Moderate,15.2,0.0,9.9,0,Weekend,41.18400000000001
2026-05-17 00:00:00,ROAD_003,269,54.4,Low,24.5,20.3,Good,15.2,0.0,9.9,0,Weekend,54.06199999999994
2026-05-17 01:00:00,ROAD_001,499,34.4,Medium,34.8,26.4,Moderate,13.9,0.0,10.0,1,Weekend,36.96080000000005
2026-05-17 01:00:00,ROAD_002,410,45.0,Low,29.6,22.4,Good,13.9,0.0,10.0,1,Weekend,42.98966666666669
2026-05-17 01:00:00,ROAD_003,299,51.4,Low,26.7,23.5,Good,13.9,0.0,10.0,1,Weekend,52.52163333333331
2026-05-17 02:00:00,ROAD_001,557,39.7,Low,31.6,27.2,Moderate,16.6,0.0,8.2,2,Weekend,38.40724999999995
2026-05-17 02:00:00,ROAD_002,486,44.9,Low,35.5,18.2,Moderate,16.6,0.0,8.2,2,Weekend,43.49000000000004
2026-05-17 02:00:00,ROAD_003,320,53.4,Low,32.5,22.7,Moderate,16.6,0.0,8.2,2,Weekend,54.049
2026-05-17 03:00:00,ROAD_001,726,38.4,Low,45.0,39.0,Moderate,17.6,0.0,9.9,3,Weekend,37.604700000000015
2026-05-17 03:00:00,ROAD_002,534,36.2,Medium,30.0,27.6,Moderate,17.6,0.0,9.9,3,Weekend,35.995999999999974
2026-05-17 03:00:00,ROAD_003,478,50.4,Low,36.8,23.0,Moderate,17.6,0.0,9.9,3,Weekend,50.73700000000001
2026-05-17 04:00:00,ROAD_001,800,28.8,Medium,57.8,36.8,Moderate,16.4,0.0,8.1,4,Weekend,36.51849999999997
2026-05-17 04:00:00,ROAD_002,653,41.2,Low,38.2,28.4,Moderate,16.4,0.0,8.1,4,Weekend,36.92000000000002
2026-05-17 04:00:00,ROAD_003,494,49.5,Low,39.4,30.2,Moderate,16.4,0.0,8.1,4,Weekend,49.382000000000005
2026-05-17 05:00:00,ROAD_001,819,34.6,Medium,55.2,34.4,Moderate,21.8,0.0,9.0,5,Weekend,33.323999999999955
2026-05-17 05:00:00,ROAD_002,727,34.4,Medium,47.8,31.9,Moderate,21.8,0.0,9.0,5,Weekend,35.57400000000004
2026-05-17 05:00:00,ROAD_003,544,45.6,Low,34.1,30.5,Moderate,21.8,0.0,9.0,5,Weekend,47.85833333333333
2026-05-17 06:00:00,ROAD_001,793,27.5,Medium,58.8,31.6,Moderate,20.5,1.4,5.3,6,Weekend,30.313999999999982
2026-05-17 06:00:00,ROAD_002,716,28.6,Medium,46.7,32.4,Moderate,20.5,1.4,5.3,6,Weekend,31.631999999999962
2026-05-17 06:00:00,ROAD_003,513,47.8,Low,35.6,23.0,Moderate,20.5,1.4,5.3,6,Weekend,46.87100000000005
2026-05-17 07:00:00,ROAD_001,741,34.8,Medium,44.1,36.0,Moderate,22.8,0.0,8.8,7,Weekend,33.77300000000003
2026-05-17 07:00:00,ROAD_002,538,42.2,Low,38.2,33.3,Moderate,22.8,0.0,8.8,7,Weekend,41.056999999999974
2026-05-17 07:00:00,ROAD_003,458,48.9,Low,31.8,29.5,Moderate,22.8,0.0,8.8,7,Weekend,49.826933333333315
2026-05-17 08:00:00,ROAD_001,627,36.8,Medium,38.3,30.4,Moderate,25.3,0.0,8.4,8,Weekend,36.484000000000044
2026-05-17 08:00:00,ROAD_002,377,44.5,Low,31.1,13.6,Moderate,25.3,0.0,8.4,8,Weekend,38.95499999999998
2026-05-17 08:00:00,ROAD_003,341,51.6,Low,23.8,25.1,Good,25.3,0.0,8.4,8,Weekend,50.77400000000003
2026-05-17 09:00:00,ROAD_001,496,40.7,Low,24.3,25.3,Good,26.6,0.0,8.1,9,Weekend,42.1916666666667
2026-05-17 09:00:00,ROAD_002,372,39.4,Low,29.7,18.5,Good,26.6,0.0,8.1,9,Weekend,38.20826666666667
2026-05-17 09:00:00,ROAD_003,328,55.5,Low,33.2,20.9,Moderate,26.6,0.0,8.1,9,Weekend,53.95399999999999
2026-05-17 10:00:00,ROAD_001,472,43.6,Low,35.7,24.6,Moderate,27.8,0.0,8.1,10,Weekend,42.65480952380949
2026-05-17 10:00:00,ROAD_002,380,45.1,Low,25.0,27.6,Good,27.8,0.0,8.1,10,Weekend,43.32016666666664
2026-05-17 10:00:00,ROAD_003,255,52.1,Low,16.6,17.8,Good,27.8,0.0,8.1,10,Weekend,53.586100000000016
2026-05-17 11:00:00,ROAD_001,398,40.0,Low,34.9,27.2,Moderate,29.7,0.0,9.5,11,Weekend,40.400400000000005
2026-05-17 11:00:00,ROAD_002,303,41.9,Low,26.0,22.1,Good,29.7,0.0,9.5,11,Weekend,42.29100000000003
2026-05-17 11:00:00,ROAD_003,256,53.8,Low,13.4,13.8,Good,29.7,0.0,9.5,11,Weekend,54.46116666666668
2026-05-17 12:00:00,ROAD_001,416,34.9,Medium,39.6,28.7,Moderate,31.3,0.0,8.0,12,Weekend,38.230100000000014
2026-05-17 12:00:00,ROAD_002,328,45.0,Low,32.4,21.0,Moderate,31.3,0.0,8.0,12,Weekend,40.90050000000001
2026-05-17 12:00:00,ROAD_003,206,58.6,Low,31.3,12.4,Moderate,31.3,0.0,8.0,12,Weekend,56.407499999999956
2026-05-17 13:00:00,ROAD_001,454,41.0,Low,41.5,16.9,Moderate,28.5,0.0,8.9,13,Weekend,39.38500000000002
2026-05-17 13:00:00,ROAD_002,463,39.1,Low,38.4,28.7,Moderate,28.5,0.0,8.9,13,Weekend,40.18496666666664
2026-05-17 13:00:00,ROAD_003,349,52.9,Low,32.2,23.4,Moderate,28.5,0.0,8.9,13,Weekend,56.575999999999986
2026-05-17 14:00:00,ROAD_001,551,38.2,Low,35.9,26.1,Moderate,28.6,0.0,8.6,14,Weekend,37.28942380952378
2026-05-17 14:00:00,ROAD_002,571,40.7,Low,39.4,32.7,Moderate,28.6,0.0,8.6,14,Weekend,40.74501111111115
2026-05-17 14:00:00,ROAD_003,383,52.4,Low,34.4,21.7,Moderate,28.6,0.0,8.6,14,Weekend,52.07479999999999
2026-05-17 15:00:00,ROAD_001,744,27.7,Medium,45.1,32.9,Moderate,27.1,0.0,9.5,15,Weekend,30.24899999999997
2026-05-17 15:00:00,ROAD_002,575,40.6,Low,41.0,24.6,Moderate,27.1,0.0,9.5,15,Weekend,35.884125000000026
2026-05-17 15:00:00,ROAD_003,464,52.0,Low,34.8,23.7,Moderate,27.1,0.0,9.5,15,Weekend,51.833
2026-05-17 16:00:00,ROAD_001,826,36.7,Medium,49.3,38.9,Moderate,26.2,0.0,9.5,16,Weekend,35.26603333333328
2026-05-17 16:00:00,ROAD_002,672,36.4,Medium,47.4,29.8,Moderate,26.2,0.0,9.5,16,Weekend,36.322766666666695
2026-05-17 16:00:00,ROAD_003,564,43.4,Low,33.7,38.3,Moderate,26.2,0.0,9.5,16,Weekend,45.08666666666668
2026-05-17 17:00:00,ROAD_001,907,24.2,Medium,61.4,44.3,Poor,23.1,0.0,9.7,17,Weekend,28.108999999999966
2026-05-17 17:00:00,ROAD_002,765,30.5,Medium,56.7,33.8,Moderate,23.1,0.0,9.7,17,Weekend,29.400999999999982
2026-05-17 17:00:00,ROAD_003,602,47.4,Low,45.9,31.3,Moderate,23.1,0.0,9.7,17,Weekend,48.672999999999995
2026-05-17 18:00:00,ROAD_001,816,32.2,Medium,53.7,37.6,Moderate,22.0,0.0,9.0,18,Weekend,32.543999999999976
2026-05-17 18:00:00,ROAD_002,753,35.0,Medium,46.7,37.7,Moderate,22.0,0.0,9.0,18,Weekend,35.751
2026-05-17 18:00:00,ROAD_003,521,49.4,Low,32.4,28.2,Moderate,22.0,0.0,9.0,18,Weekend,49.015999999999984
2026-05-17 19:00:00,ROAD_001,799,30.1,Medium,51.0,34.8,Moderate,19.4,0.0,8.4,19,Weekend,32.13899999999998
2026-05-17 19:00:00,ROAD_002,611,33.4,Medium,46.7,39.5,Moderate,19.4,0.0,8.4,19,Weekend,33.46200000000004
2026-05-17 19:00:00,ROAD_003,446,54.4,Low,33.2,31.6,Moderate,19.4,0.0,8.4,19,Weekend,51.718999999999966
2026-05-17 20:00:00,ROAD_001,539,41.6,Low,40.4,30.9,Moderate,18.6,0.0,9.0,20,Weekend,39.64599999999998
2026-05-17 20:00:00,ROAD_002,486,37.2,Medium,42.7,28.3,Moderate,18.6,0.0,9.0,20,Weekend,38.19599999999994
2026-05-17 20:00:00,ROAD_003,342,54.9,Low,32.8,20.7,Moderate,18.6,0.0,9.0,20,Weekend,54.602999999999966
2026-05-17 21:00:00,ROAD_001,473,42.5,Low,36.7,21.0,Moderate,17.2,0.0,8.8,21,Weekend,42.741500000000016
2026-05-17 21:00:00,ROAD_002,407,40.3,Low,37.6,24.8,Moderate,17.2,0.0,8.8,21,Weekend,41.171250000000065
2026-05-17 21:00:00,ROAD_003,323,50.1,Low,28.4,25.2,Good,17.2,0.0,8.8,21,Weekend,51.28590000000001
2026-05-17 22:00:00,ROAD_001,354,39.1,Low,30.5,23.1,Moderate,13.4,0.0,9.0,22,Weekend,41.19587499999998
2026-05-17 22:00:00,ROAD_002,406,40.2,Low,33.0,19.2,Moderate,13.4,0.0,9.0,22,Weekend,40.69599999999994
2026-05-17 22:00:00,ROAD_003,285,55.3,Low,35.3,24.4,Moderate,13.4,0.0,9.0,22,Weekend,54.304366666666716
2026-05-17 23:00:00,ROAD_001,374,40.8,Low,32.9,22.6,Moderate,16.1,0.0,8.3,23,Weekend,41.05766666666671
2026-05-17 23:00:00,ROAD_002,338,45.4,Low,28.7,16.0,Good,16.1,0.0,8.3,23,Weekend,44.29300000000002
2026-05-17 23:00:00,ROAD_003,293,55.6,Low,26.6,22.4,Good,16.1,0.0,8.3,23,Weekend,54.97633333333333
2026-05-18 00:00:00,ROAD_001,162,45.4,Low,30.3,17.9,Moderate,14.1,0.0,9.6,0,Weekday,45.034000000000006
2026-05-18 00:00:00,ROAD_002,270,40.7,Low,32.5,23.5,Moderate,14.1,0.0,9.6,0,Weekday,43.75599999999996
2026-05-18 00:00:00,ROAD_003,92,57.2,Low,18.6,6.7,Good,14.1,0.0,9.6,0,Weekday,56.44899999999994
2026-05-18 01:00:00,ROAD_001,224,46.1,Low,26.3,17.8,Good,13.8,0.0,9.8,1,Weekday,45.692
2026-05-18 01:00:00,ROAD_002,171,48.4,Low,14.8,16.0,Good,13.8,0.0,9.8,1,Weekday,47.549
2026-05-18 01:00:00,ROAD_003,215,54.2,Low,21.0,20.4,Good,13.8,0.0,9.8,1,Weekday,55.053999999999945
2026-05-18 02:00:00,ROAD_001,241,37.8,Medium,31.7,26.7,Moderate,15.4,0.0,9.8,2,Weekday,39.17640000000004
2026-05-18 02:00:00,ROAD_002,251,34.2,Medium,28.6,16.9,Good,15.4,0.0,9.8,2,Weekday,38.432999999999986
2026-05-18 02:00:00,ROAD_003,116,58.0,Low,19.5,16.1,Good,15.4,0.0,9.8,2,Weekday,57.41349999999999
2026-05-18 03:00:00,ROAD_001,219,43.2,Low,16.3,12.2,Good,16.4,0.0,8.3,3,Weekday,46.62700000000002
2026-05-18 03:00:00,ROAD_002,193,50.3,Low,21.0,13.7,Good,16.4,0.0,8.3,3,Weekday,48.84700000000001
2026-05-18 03:00:00,ROAD_003,114,57.7,Low,26.0,22.0,Good,16.4,0.0,8.3,3,Weekday,54.69133333333335
2026-05-18 04:00:00,ROAD_001,233,44.0,Low,28.6,16.9,Good,19.8,0.0,9.4,4,Weekday,44.68933333333334
2026-05-18 04:00:00,ROAD_002,206,45.6,Low,21.3,16.9,Good,19.8,0.0,9.4,4,Weekday,45.404
2026-05-18 04:00:00,ROAD_003,89,59.8,Low,30.8,10.9,Moderate,19.8,0.0,9.4,4,Weekday,58.26702142857152
2026-05-18 05:00:00,ROAD_001,232,44.5,Low,24.1,15.5,Good,21.2,1.0,5.9,5,Weekday,43.346
2026-05-18 05:00:00,ROAD_002,248,43.8,Low,26.0,18.8,Good,21.2,1.0,5.9,5,Weekday,44.451000000000064
2026-05-18 05:00:00,ROAD_003,194,55.6,Low,20.3,18.2,Good,21.2,1.0,5.9,5,Weekday,54.60680000000005
2026-05-18 06:00:00,ROAD_001,421,46.4,Low,30.1,22.3,Moderate,20.2,0.0,8.1,6,Weekday,43.5398523809524
2026-05-18 06:00:00,ROAD_002,347,39.1,Low,19.6,21.2,Good,20.2,0.0,8.1,6,Weekday,40.44147500000001
2026-05-18 06:00:00,ROAD_003,298,53.6,Low,27.7,20.6,Good,20.2,0.0,8.1,6,Weekday,50.57395396825398
2026-05-18 07:00:00,ROAD_001,691,34.6,Medium,52.6,42.0,Moderate,23.3,0.0,9.8,7,Weekday,34.577258730158725
2026-05-18 07:00:00,ROAD_002,519,40.8,Low,53.8,29.3,Moderate,23.3,0.0,9.8,7,Weekday,38.750000000000036
2026-05-18 07:00:00,ROAD_003,459,50.3,Low,38.1,29.1,Moderate,23.3,0.0,9.8,7,Weekday,51.08100000000006
2026-05-18 08:00:00,ROAD_001,953,26.4,Medium,64.8,37.9,Poor,26.0,0.0,8.2,8,Weekday,27.17800000000003
2026-05-18 08:00:00,ROAD_002,788,30.5,Medium,53.3,36.3,Moderate,26.0,0.0,8.2,8,Weekday,33.219183333333326
2026-05-18 08:00:00,ROAD_003,616,49.7,Low,42.9,33.6,Moderate,26.0,0.0,8.2,8,Weekday,49.68949999999993
2026-05-18 09:00:00,ROAD_001,1084,26.5,Medium,66.9,47.6,Poor,27.1,0.0,8.6,9,Weekday,27.15600000000001
2026-05-18 09:00:00,ROAD_002,908,26.2,Medium,65.3,41.1,Poor,27.1,0.0,8.6,9,Weekday,27.818141269841252
2026-05-18 09:00:00,ROAD_003,747,41.9,Low,50.2,30.9,Moderate,27.1,0.0,8.6,9,Weekday,43.42620000000004
2026-05-18 10:00:00,ROAD_001,957,32.2,Medium,51.9,40.8,Moderate,30.4,0.0,8.4,10,Weekday,29.262208333333305
2026-05-18 10:00:00,ROAD_002,814,39.3,Low,50.9,40.9,Moderate,30.4,0.0,8.4,10,Weekday,36.39966666666672
2026-05-18 10:00:00,ROAD_003,632,52.7,Low,34.7,32.5,Moderate,30.4,0.0,8.4,10,Weekday,48.81437222222221
2026-05-18 11:00:00,ROAD_001,695,35.9,Medium,44.9,33.9,Moderate,29.6,0.0,8.9,11,Weekday,34.24420000000001
2026-05-18 11:00:00,ROAD_002,693,34.8,Medium,48.7,31.7,Moderate,29.6,0.0,8.9,11,Weekday,36.798600000000015
2026-05-18 11:00:00,ROAD_003,467,49.6,Low,34.0,33.6,Moderate,29.6,0.0,8.9,11,Weekday,51.955
2026-05-18 12:00:00,ROAD_001,349,41.6,Low,44.2,21.3,Moderate,31.4,0.0,9.1,12,Weekday,43.4304
2026-05-18 12:00:00,ROAD_002,412,45.7,Low,34.6,21.1,Moderate,31.4,0.0,9.1,12,Weekday,42.91484999999999
2026-05-18 12:00:00,ROAD_003,197,57.9,Low,19.8,17.6,Good,31.4,0.0,9.1,12,Weekday,56.8517
2026-05-18 13:00:00,ROAD_001,323,44.1,Low,24.0,26.1,Good,28.4,0.0,8.9,13,Weekday,45.45416666666671
2026-05-18 13:00:00,ROAD_002,244,39.9,Low,25.4,18.7,Good,28.4,0.0,8.9,13,Weekday,44.08583333333329
2026-05-18 13:00:00,ROAD_003,221,59.5,Low,23.8,17.3,Good,28.4,0.0,8.9,13,Weekday,56.19520000000002
2026-05-18 14:00:00,ROAD_001,285,46.5,Low,28.7,18.3,Good,30.5,0.0,8.3,14,Weekday,47.225866666666654
2026-05-18 14:00:00,ROAD_002,198,50.2,Low,17.8,14.6,Good,30.5,0.0,8.3,14,Weekday,47.842549999999946
2026-05-18 14:00:00,ROAD_003,234,51.5,Low,18.1,9.7,Good,30.5,0.0,8.3,14,Weekday,52.46693333333333
2026-05-18 15:00:00,ROAD_001,587,34.8,Medium,36.8,28.3,Moderate,29.0,0.0,8.5,15,Weekday,37.27995714285712
2026-05-18 15:00:00,ROAD_002,401,40.2,Low,36.1,20.1,Moderate,29.0,0.0,8.5,15,Weekday,45.316333333333276
2026-05-18 15:00:00,ROAD_003,258,49.2,Low,15.5,17.0,Good,29.0,0.0,8.5,15,Weekday,54.584
2026-05-18 16:00:00,ROAD_001,796,37.1,Medium,49.1,30.7,Moderate,25.2,0.0,8.2,16,Weekday,35.34316666666663
2026-05-18 16:00:00,ROAD_002,599,35.7,Medium,38.7,28.2,Moderate,25.2,0.0,8.2,16,Weekday,37.08399999999995
2026-05-18 16:00:00,ROAD_003,471,49.0,Low,33.0,27.3,Moderate,25.2,0.0,8.2,16,Weekday,49.24799999999999
2026-05-18 17:00:00,ROAD_001,1108,24.0,Medium,56.8,50.3,Moderate,24.6,0.0,8.3,17,Weekday,26.94295238095239
2026-05-18 17:00:00,ROAD_002,849,33.3,Medium,41.2,45.3,Moderate,24.6,0.0,8.3,17,Weekday,31.665114285714296
2026-05-18 17:00:00,ROAD_003,732,40.2,Low,40.5,42.3,Moderate,24.6,0.0,8.3,17,Weekday,42.67802142857144
2026-05-18 18:00:00,ROAD_001,1109,25.8,Medium,63.8,51.7,Poor,21.0,0.0,8.5,18,Weekday,25.787666666666674
2026-05-18 18:00:00,ROAD_002,944,25.8,Medium,59.7,47.1,Moderate,21.0,0.0,8.5,18,Weekday,27.71225000000001
2026-05-18 18:00:00,ROAD_003,737,47.9,Low,48.4,40.2,Moderate,21.0,0.0,8.5,18,Weekday,46.653999999999996
2026-05-18 19:00:00,ROAD_001,1051,31.3,Medium,57.8,45.2,Moderate,19.9,0.0,8.8,19,Weekday,28.880000000000024
2026-05-18 19:00:00,ROAD_002,874,23.1,Medium,62.7,37.0,Poor,19.9,0.0,8.8,19,Weekday,25.392666666666642
2026-05-18 19:00:00,ROAD_003,725,44.6,Low,53.9,37.0,Moderate,19.9,0.0,8.8,19,Weekday,44.413999999999966
2026-05-18 20:00:00,ROAD_001,778,28.2,Medium,53.2,32.8,Moderate,17.6,0.0,8.2,20,Weekday,36.34275000000001
2026-05-18 20:00:00,ROAD_002,671,36.5,Medium,48.4,33.8,Moderate,17.6,0.0,8.2,20,Weekday,36.268999999999984
2026-05-18 20:00:00,ROAD_003,427,48.5,Low,37.6,25.6,Moderate,17.6,0.0,8.2,20,Weekday,51.501000000000005
2026-05-18 21:00:00,ROAD_001,514,40.5,Low,33.3,24.8,Moderate,18.3,0.0,9.7,21,Weekday,38.64720000000002
2026-05-18 21:00:00,ROAD_002,393,34.9,Medium,41.1,25.5,Moderate,18.3,0.0,9.7,21,Weekday,36.173850000000016
2026-05-18 21:00:00,ROAD_003,360,47.8,Low,37.4,31.5,Moderate,18.3,0.0,9.7,21,Weekday,51.99989999999999
2026-05-18 22:00:00,ROAD_001,314,38.8,Low,31.6,24.3,Moderate,14.1,0.0,9.3,22,Weekday,40.273999999999965
2026-05-18 22:00:00,ROAD_002,237,48.6,Low,17.3,12.3,Good,14.1,0.0,9.3,22,Weekday,47.80500000000001
2026-05-18 22:00:00,ROAD_003,214,55.6,Low,21.0,20.7,Good,14.1,0.0,9.3,22,Weekday,55.34399999999999
2026-05-18 23:00:00,ROAD_001,252,46.6,Low,24.1,27.0,Good,15.1,0.0,9.7,23,Weekday,43.02780000000001
2026-05-18 23:00:00,ROAD_002,182,52.5,Low,23.4,10.9,Good,15.1,0.0,9.7,23,Weekday,49.238000000000014
2026-05-18 23:00:00,ROAD_003,226,55.7,Low,29.4,22.8,Good,15.1,0.0,9.7,23,Weekday,55.712999999999944
2026-05-19 00:00:00,ROAD_001,279,44.2,Low,31.0,11.2,Moderate,14.9,0.0,8.2,0,Weekday,44.78933333333328
2026-05-19 00:00:00,ROAD_002,217,43.6,Low,33.0,20.1,Moderate,14.9,0.0,8.2,0,Weekday,44.512666666666654
2026-05-19 00:00:00,ROAD_003,169,57.9,Low,17.6,22.4,Good,14.9,0.0,8.2,0,Weekday,58.65183333333335
2026-05-19 01:00:00,ROAD_001,319,44.5,Low,37.3,18.9,Moderate,12.8,0.0,8.0,1,Weekday,45.584999999999994
2026-05-19 01:00:00,ROAD_002,168,46.6,Low,24.7,14.3,Good,12.8,0.0,8.0,1,Weekday,47.032999999999966
2026-05-19 01:00:00,ROAD_003,181,57.1,Low,18.2,18.4,Good,12.8,0.0,8.0,1,Weekday,57.87100000000005
2026-05-19 02:00:00,ROAD_001,286,40.4,Low,30.2,15.3,Moderate,16.7,0.0,9.2,2,Weekday,44.043361904761916
2026-05-19 02:00:00,ROAD_002,155,44.9,Low,17.3,13.2,Good,16.7,0.0,9.2,2,Weekday,47.2435
2026-05-19 02:00:00,ROAD_003,151,59.4,Low,20.2,8.9,Good,16.7,0.0,9.2,2,Weekday,58.50709999999998
2026-05-19 03:00:00,ROAD_001,240,46.3,Low,26.8,22.8,Good,17.3,0.0,8.6,3,Weekday,45.829600000000084
2026-05-19 03:00:00,ROAD_002,221,42.8,Low,35.8,18.5,Moderate,17.3,0.0,8.6,3,Weekday,43.80561666666672
2026-05-19 03:00:00,ROAD_003,155,59.7,Low,23.2,17.0,Good,17.3,0.0,8.6,3,Weekday,52.32200000000002
2026-05-19 04:00:00,ROAD_001,242,45.3,Low,31.2,12.4,Moderate,18.4,0.0,9.0,4,Weekday,45.95252380952384
2026-05-19 04:00:00,ROAD_002,134,45.4,Low,12.9,13.0,Good,18.4,0.0,9.0,4,Weekday,48.66366666666666
2026-05-19 04:00:00,ROAD_003,190,53.4,Low,16.4,16.9,Good,18.4,0.0,9.0,4,Weekday,55.41480000000001
2026-05-19 05:00:00,ROAD_001,328,45.4,Low,33.9,25.4,Moderate,18.2,0.0,9.2,5,Weekday,44.82033333333334
2026-05-19 05:00:00,ROAD_002,242,51.1,Low,24.1,18.9,Good,18.2,0.0,9.2,5,Weekday,49.75533333333334
2026-05-19 05:00:00,ROAD_003,255,56.4,Low,15.3,18.9,Good,18.2,0.0,9.2,5,Weekday,54.68350000000002
2026-05-19 06:00:00,ROAD_001,424,43.7,Low,35.8,30.8,Moderate,22.8,0.0,9.3,6,Weekday,43.065933333333284
2026-05-19 06:00:00,ROAD_002,368,45.4,Low,44.8,25.3,Moderate,22.8,0.0,9.3,6,Weekday,44.30383333333335
2026-05-19 06:00:00,ROAD_003,294,56.0,Low,26.4,29.8,Good,22.8,0.0,9.3,6,Weekday,54.723516666666654
2026-05-19 07:00:00,ROAD_001,637,33.4,Medium,42.0,34.4,Moderate,25.1,0.0,9.5,7,Weekday,34.613900000000044
2026-05-19 07:00:00,ROAD_002,595,38.0,Low,37.6,37.8,Moderate,25.1,0.0,9.5,7,Weekday,37.8181666666667
2026-05-19 07:00:00,ROAD_003,412,55.3,Low,37.2,29.5,Moderate,25.1,0.0,9.5,7,Weekday,54.18781428571437
2026-05-19 08:00:00,ROAD_001,1017,29.8,Medium,66.9,46.1,Poor,24.1,0.0,8.1,8,Weekday,32.027335714285734
2026-05-19 08:00:00,ROAD_002,792,32.5,Medium,49.1,31.5,Moderate,24.1,0.0,8.1,8,Weekday,31.97985714285716
2026-05-19 08:00:00,ROAD_003,647,46.4,Low,47.8,33.0,Moderate,24.1,0.0,8.1,8,Weekday,43.41160793650794
2026-05-19 09:00:00,ROAD_001,1073,25.0,Medium,63.6,50.5,Poor,28.6,0.0,8.0,9,Weekday,27.76046666666666
2026-05-19 09:00:00,ROAD_002,854,32.5,Medium,54.6,37.0,Moderate,28.6,0.0,8.0,9,Weekday,32.209300000000006
2026-05-19 09:00:00,ROAD_003,696,46.2,Low,40.7,35.8,Moderate,28.6,0.0,8.0,9,Weekday,45.861116666666646
2026-05-19 10:00:00,ROAD_001,1049,25.6,Medium,64.9,43.8,Poor,28.1,0.0,9.5,10,Weekday,27.838050000000006
2026-05-19 10:00:00,ROAD_002,838,28.7,Medium,55.1,35.8,Moderate,28.1,0.0,9.5,10,Weekday,31.144650000000006
2026-05-19 10:00:00,ROAD_003,628,43.8,Low,47.4,28.6,Moderate,28.1,0.0,9.5,10,Weekday,45.12033333333335
2026-05-19 11:00:00,ROAD_001,678,36.3,Medium,41.7,34.6,Moderate,31.3,0.0,8.5,11,Weekday,36.45600000000004
2026-05-19 11:00:00,ROAD_002,630,34.5,Medium,49.2,38.0,Moderate,31.3,0.0,8.5,11,Weekday,35.525999999999996
2026-05-19 11:00:00,ROAD_003,422,46.8,Low,35.5,22.6,Moderate,31.3,0.0,8.5,11,Weekday,55.64599999999995
2026-05-19 12:00:00,ROAD_001,409,38.0,Low,38.9,22.0,Moderate,30.8,0.0,9.0,12,Weekday,39.61159999999999
2026-05-19 12:00:00,ROAD_002,370,45.2,Low,29.2,22.8,Good,30.8,0.0,9.0,12,Weekday,40.549600000000005
2026-05-19 12:00:00,ROAD_003,294,55.9,Low,31.2,19.4,Moderate,30.8,0.0,9.0,12,Weekday,54.30323333333327
2026-05-19 13:00:00,ROAD_001,263,45.3,Low,36.3,15.7,Moderate,30.1,0.0,8.0,13,Weekday,44.51300000000005
2026-05-19 13:00:00,ROAD_002,237,42.5,Low,29.3,20.1,Good,30.1,0.0,8.0,13,Weekday,43.29900000000001
2026-05-19 13:00:00,ROAD_003,208,52.9,Low,24.8,11.0,Good,30.1,0.0,8.0,13,Weekday,57.27328333333331
2026-05-19 14:00:00,ROAD_001,335,45.6,Low,23.8,15.6,Good,30.7,0.0,8.5,14,Weekday,44.72186666666665
2026-05-19 14:00:00,ROAD_002,337,41.1,Low,35.8,21.2,Moderate,30.7,0.0,8.5,14,Weekday,43.02749999999996
2026-05-19 14:00:00,ROAD_003,213,56.9,Low,20.2,18.0,Good,30.7,0.0,8.5,14,Weekday,53.28376666666667
2026-05-19 15:00:00,ROAD_001,483,39.1,Low,35.9,22.1,Moderate,27.3,0.0,8.4,15,Weekday,39.280333333333274
2026-05-19 15:00:00,ROAD_002,455,43.2,Low,40.3,24.7,Moderate,27.3,0.0,8.4,15,Weekday,42.40266666666669
2026-05-19 15:00:00,ROAD_003,244,60.8,Low,25.7,15.5,Good,27.3,0.0,8.4,15,Weekday,57.99294444444453
